"ImageScalars","FlowMap:0","FlowMap:1","FlowMap:2","FTLE","seeded","Result_X"
1.2882e-231,5.6939,0.625,0.5,1.6285,1,0.81367
-nan,5.898,0.625,0.5,1.6285,1,0.97918
8.2287e+44,6.102,0.625,0.5,1.6285,1,0.97918
7.5697e+173,6.3061,0.625,0.5,1.8424,1,0.81367
1.2621e+122,4.5102,0.625,0.5,1.8424,1,0.50259
1.0207e-202,4.7143,0.625,0.5,1.6285,1,0.14768
1.3045e-309,4.9184,0.625,0.5,1.6285,1,0.0067206
-5.5674e-245,5.1224,0.625,0.5,1.6285,1,0.41749
-1.467e-274,5.3265,0.625,0.5,2.0407,1,1.3689
4.7735e-100,7.5306,0.625,0.5,2.0407,1,1.9996
1.2734e+15,7.7347,0.625,0.5,1.6285,1,1.2618
-1.0992e-302,7.9388,0.625,0.5,1.6285,1,0.056012
6.2762e+253,8.1429,0.625,0.5,1.6285,1,0.76122
-5.6027e-30,8.3469,0.625,0.5,1.8424,1,1.9998
11574,6.551,0.625,0.5,1.8424,1,0.5659
-8.4438e+294,6.7551,0.625,0.5,1.6285,1,0.49724
-1.0042e+112,6.9592,0.625,0.5,1.6285,1,1.9726
2.0523e+267,7.1633,0.625,0.5,1.6285,1,0.082027
-1.3171e-250,7.3673,0.625,0.5,2.0407,1,1.6341
4.2424e+237,9.5714,0.625,0.5,2.0407,1,0.63144
1.9382e-218,9.7755,0.625,0.5,1.6285,1,1.2325
-4.4658e-54,9.9796,0.625,0.5,1.6285,1,0.74449
1.648e-40,10.184,0.625,0.5,1.6285,1,1.4338
7.0742e+193,10.388,0.625,0.5,1.8424,1,0.2787
3.1737e+154,8.5918,0.625,0.5,1.8424,1,1.971
7.094e+285,8.7959,0.625,0.5,1.6285,1,0.098933
4.5649e+67,9,0.625,0.5,1.6285,1,1.2624
7.341e-88,0,0.83333,0.5,1.361,1,1.2624
1.8696e+56,-0.79592,0.83333,0.5,0.37156,1,0.098933
-4.355e-249,-0.59184,0.83333,0.5,-3.8684e-08,1,1.971
-1.8727e-61,-0.38776,0.83333,0.5,3.4405e-08,1,0.2787
8.1716e-174,-0.18367,0.83333,0.5,-1.5871e-08,1,1.4338
-9.3671e-45,0.020408,0.83333,0.5,-2.2724e-09,1,0.74449
1.8924e-212,0.22449,0.83333,0.5,1.1252e-08,1,1.2325
2.5136e+87,0.42857,0.83333,0.5,-2.2724e-09,1,0.63144
-1.0764e+166,0.63265,0.83333,0.5,3.4405e-08,1,1.6341
-2.9056e+243,0.83673,0.83333,0.5,1.775,1,0.082027
2.6446e+137,3.0408,0.83333,0.5,1.775,1,1.9726
2.0317e-296,3.2449,0.83333,0.5,1.0757e-07,1,0.49724
-1.7774e-244,3.449,0.83333,0.5,1.0757e-07,1,0.5659
-4.2597e-201,3.6531,0.83333,0.5,1.0757e-07,1,1.9998
-3.8251e+34,3.8571,0.83333,0.5,1.0757e-07,1,0.76122
-2.5784e+154,4.0612,0.83333,0.5,-9.5347e-08,1,0.056012
-4.2088e-300,4.2653,0.83333,0.5,1.361,1,1.2618
-2.6359e+283,2.4694,0.83333,0.5,1.361,1,1.9996
3.5602e+40,2.6735,0.83333,0.5,1.0757e-07,1,1.3689
-2.4348e+188,2.8776,0.83333,0.5,1.0757e-07,1,0.41749
2.8666e-227,3.0816,0.83333,0.5,1.0757e-07,1,0.0067206
8.0734e+230,3.2857,0.83333,0.5,1.775,1,0.14768
1.1732e-302,5.4898,0.83333,0.5,1.775,1,0.50259
1.5648e-90,5.6939,0.83333,0.5,6.9142e-07,1,0.81367
2.6406e+72,5.898,0.83333,0.5,-9.5347e-08,1,0.97918
-7.2533e-158,6.102,0.83333,0.5,-9.5347e-08,1,0.97918
-1.0675e-43,6.3061,0.83333,0.5,1.361,1,0.81367
-5.5093e+42,4.5102,0.83333,0.5,1.361,1,0.50259
-6.0076e-280,4.7143,0.83333,0.5,-9.5347e-08,1,0.14768
5.1371e+253,4.9184,0.83333,0.5,-9.5347e-08,1,0.0067206
-3.9092e+292,5.1224,0.83333,0.5,-9.5347e-08,1,0.41749
-2.9949e-297,5.3265,0.83333,0.5,1.775,1,1.3689
-9.9458e-261,7.5306,0.83333,0.5,1.775,1,1.9996
8.2797e-308,7.7347,0.83333,0.5,-9.5347e-08,1,1.2618
8.311e-252,7.9388,0.83333,0.5,6.9142e-07,1,0.056012
-4.7622e+263,8.1429,0.83333,0.5,6.9142e-07,1,0.76122
-4.868e-10,8.3469,0.83333,0.5,1.361,1,1.9998
1.1477e+69,6.551,0.83333,0.5,1.361,1,0.5659
2.7666e-312,6.7551,0.83333,0.5,-9.5347e-08,1,0.49724
2.3834e+180,6.9592,0.83333,0.5,-9.5347e-08,1,1.9726
9.5327e-315,7.1633,0.83333,0.5,-9.5347e-08,1,0.082027
7.1994e+252,7.3673,0.83333,0.5,1.775,1,1.6341
5.2986e+180,9.5714,0.83333,0.5,1.775,1,0.63144
9.0837e+223,9.7755,0.83333,0.5,-9.5347e-08,1,1.2325
1.7263e-306,9.9796,0.83333,0.5,1.8597e-06,1,0.74449
1.3793e-312,10.184,0.83333,0.5,1.8597e-06,1,1.4338
8.0304e+165,10.388,0.83333,0.5,1.361,1,0.2787
5.3239e-310,8.5918,0.83333,0.5,1.361,1,1.971
0,8.7959,0.83333,0.5,-9.5347e-08,1,0.098933
2.3834e+180,9,0.83333,0.5,-9.5347e-08,1,1.2624
9.5327e-315,0,1.0417,0.5,1.361,1,1.2624
7.1994e+252,-0.79592,1.0417,0.5,0.37156,1,0.098933
8.4473e+252,-0.59184,1.0417,0.5,4.7271e-08,1,1.971
7.4923e+247,-0.38776,1.0417,0.5,5.1515e-08,1,0.2787
0,-0.18367,1.0417,0.5,4.8355e-08,1,1.4338
1.8567e-311,0.020408,1.0417,0.5,4.6285e-08,1,0.74449
8.0304e+165,0.22449,1.0417,0.5,4.9282e-08,1,1.2325
5.3239e-310,0.42857,1.0417,0.5,4.6285e-08,1,0.63144
0,0.63265,1.0417,0.5,5.1515e-08,1,1.6341
9.0768e+223,0.83673,1.0417,0.5,1.775,1,0.082027
1.9772e+159,3.0408,1.0417,0.5,1.775,1,1.9726
1.6721e-311,3.2449,1.0417,0.5,1.0729e-07,1,0.49724
5.2924e-260,3.449,1.0417,0.5,1.0729e-07,1,0.5659
2.0174e+88,3.6531,1.0417,0.5,1.0729e-07,1,1.9998
1.2882e-231,3.8571,1.0417,0.5,1.0729e-07,1,0.76122
-nan,4.0612,1.0417,0.5,4.768e-08,1,0.056012
8.2287e+44,4.2653,1.0417,0.5,1.361,1,1.2618
7.5697e+173,2.4694,1.0417,0.5,1.361,1,1.9996
1.2621e+122,2.6735,1.0417,0.5,1.0729e-07,1,1.3689
1.0207e-202,2.8776,1.0417,0.5,1.0729e-07,1,0.41749
1.3045e-309,3.0816,1.0417,0.5,1.0729e-07,1,0.0067206
-5.5674e-245,3.2857,1.0417,0.5,1.775,1,0.14768
-1.7979e-279,5.4898,1.0417,0.5,1.775,1,0.50259
-5.4389e-220,5.6939,1.0417,0.5,6.9148e-07,1,0.81367
-2.289e+125,5.898,1.0417,0.5,4.768e-08,1,0.97918
5.0168e+136,6.102,1.0417,0.5,4.768e-08,1,0.97918
-1.5973e+14,6.3061,1.0417,0.5,1.361,1,0.81367
-1.2204e-280,4.5102,1.0417,0.5,1.361,1,0.50259
1.4539e+98,4.7143,1.0417,0.5,4.768e-08,1,0.14768
-7.183e-56,4.9184,1.0417,0.5,4.768e-08,1,0.0067206
-3.4674e-91,5.1224,1.0417,0.5,4.768e-08,1,0.41749
-1.6621e-246,5.3265,1.0417,0.5,1.775,1,1.3689
1.5022e-292,7.5306,1.0417,0.5,1.775,1,1.9996
1.8049e+140,7.7347,1.0417,0.5,4.768e-08,1,1.2618
3.7211e-310,7.9388,1.0417,0.5,6.9148e-07,1,0.056012
-1.0813e-13,8.1429,1.0417,0.5,6.9148e-07,1,0.76122
-3.4755e+71,8.3469,1.0417,0.5,1.361,1,1.9998
2.9266e+116,6.551,1.0417,0.5,1.361,1,0.5659
1.0015e+267,6.7551,1.0417,0.5,4.768e-08,1,0.49724
-2.6094e-96,6.9592,1.0417,0.5,4.768e-08,1,1.9726
5.146e+292,7.1633,1.0417,0.5,4.768e-08,1,0.082027
8.9809e-246,7.3673,1.0417,0.5,1.775,1,1.6341
-1.1544e+265,9.5714,1.0417,0.5,1.775,1,0.63144
-8.0191e-138,9.7755,1.0417,0.5,4.768e-08,1,1.2325
1.0104e+199,9.9796,1.0417,0.5,1.8596e-06,1,0.74449
3.6215e-91,10.184,1.0417,0.5,1.8596e-06,1,1.4338
-1.9739e+201,10.388,1.0417,0.5,1.361,1,0.2787
-1.5073e+09,8.5918,1.0417,0.5,1.361,1,1.971
-1.0213e+155,8.7959,1.0417,0.5,4.768e-08,1,0.098933
-1.9737e-285,9,1.0417,0.5,4.768e-08,1,1.2624
6.6868e-279,0,1.25,0.5,1.361,1,1.2624
2.7815e-250,-0.79592,1.25,0.5,0.37156,1,0.098933
6.9134e-159,-0.59184,1.25,0.5,1.907e-07,1,1.971
1.7895e+24,-0.38776,1.25,0.5,1.9029e-07,1,0.2787
5.1764e-208,-0.18367,1.25,0.5,1.9091e-07,1,1.4338
-4.6875e-115,0.020408,1.25,0.5,1.9111e-07,1,0.74449
4.2593e-107,0.22449,1.25,0.5,1.905e-07,1,1.2325
4.406e-127,0.42857,1.25,0.5,1.9111e-07,1,0.63144
-1.4758e-102,0.63265,1.25,0.5,1.9029e-07,1,1.6341
3.5045e+277,0.83673,1.25,0.5,1.775,1,0.082027
1.1642e+99,3.0408,1.25,0.5,1.775,1,1.9726
7.9422e+08,3.2449,1.25,0.5,1.9049e-07,1,0.49724
-2.6857e-112,3.449,1.25,0.5,1.9049e-07,1,0.5659
9.0426e-201,3.6531,1.25,0.5,1.9049e-07,1,1.9998
-5.4316e-107,3.8571,1.25,0.5,1.9049e-07,1,0.76122
7.8632e-256,4.0612,1.25,0.5,1.9073e-07,1,0.056012
9.5985e+26,4.2653,1.25,0.5,1.361,1,1.2618
-6.4343e-177,2.4694,1.25,0.5,1.361,1,1.9996
8.5271e+168,2.6735,1.25,0.5,1.9049e-07,1,1.3689
-2.6064e+163,2.8776,1.25,0.5,1.9049e-07,1,0.41749
-2.3829e-05,3.0816,1.25,0.5,1.9049e-07,1,0.0067206
1.0064e+306,3.2857,1.25,0.5,1.775,1,0.14768
-4.8073e+211,5.4898,1.25,0.5,1.775,1,0.50259
-1.4778e-279,5.6939,1.25,0.5,6.9131e-07,1,0.81367
1.5836e-89,5.898,1.25,0.5,1.9073e-07,1,0.97918
-1.399e-299,6.102,1.25,0.5,1.9073e-07,1,0.97918
1.8432e-88,6.3061,1.25,0.5,1.361,1,0.81367
-5.1331e+165,4.5102,1.25,0.5,1.361,1,0.50259
2.7573e-143,4.7143,1.25,0.5,1.9073e-07,1,0.14768
5.1303e-191,4.9184,1.25,0.5,1.9073e-07,1,0.0067206
7.1619e-31,5.1224,1.25,0.5,1.9073e-07,1,0.41749
-5.106e-209,5.3265,1.25,0.5,1.775,1,1.3689
1.1369e-170,7.5306,1.25,0.5,1.775,1,1.9996
-7.3147e-259,7.7347,1.25,0.5,1.9073e-07,1,1.2618
-4.645e-121,7.9388,1.25,0.5,6.9131e-07,1,0.056012
5.0959e+104,8.1429,1.25,0.5,6.9131e-07,1,0.76122
-2.0079e-216,8.3469,1.25,0.5,1.361,1,1.9998
2.3761e+148,6.551,1.25,0.5,1.361,1,0.5659
1.9388e+59,6.7551,1.25,0.5,1.9073e-07,1,0.49724
2.9647e+147,6.9592,1.25,0.5,1.9073e-07,1,1.9726
-3.3352e+250,7.1633,1.25,0.5,1.9073e-07,1,0.082027
8.2276e+62,7.3673,1.25,0.5,1.775,1,1.6341
4.8598e+13,9.5714,1.25,0.5,1.775,1,0.63144
-6.671e-195,9.7755,1.25,0.5,1.9073e-07,1,1.2325
-8.1522e+174,9.9796,1.25,0.5,1.8597e-06,1,0.74449
6.7221e+295,10.184,1.25,0.5,1.8597e-06,1,1.4338
3.475e+292,10.388,1.25,0.5,1.361,1,0.2787
-3.5389e-21,8.5918,1.25,0.5,1.361,1,1.971
-1.2769e-267,8.7959,1.25,0.5,1.9073e-07,1,0.098933
3.5027e-164,9,1.25,0.5,1.9073e-07,1,1.2624
-1.6741e-283,0,1.4583,0.5,1.361,1,1.2624
-3.2011e-285,-0.79592,1.4583,0.5,1.6486,1,0.098933
1.0492e-252,-0.59184,1.4583,0.5,1.6285,1,1.971
-1.1678e+190,-0.38776,1.4583,0.5,1.6285,1,0.2787
6.1883e+10,-0.18367,1.4583,0.5,1.6285,1,1.4338
-1.4514e-291,0.020408,1.4583,0.5,1.6285,1,0.74449
-6.6109e-107,0.22449,1.4583,0.5,1.6285,1,1.2325
1.1352e-302,0.42857,1.4583,0.5,1.6285,1,0.63144
1.1353e+266,0.63265,1.4583,0.5,1.6285,1,1.6341
1.1168e+21,0.83673,1.4583,0.5,2.0407,1,0.082027
1.0807e-314,3.0408,1.4583,0.5,2.0407,1,1.9726
2.3834e+180,3.2449,1.4583,0.5,1.6285,1,0.49724
9.5327e-315,3.449,1.4583,0.5,1.6285,1,0.5659
7.1994e+252,3.6531,1.4583,0.5,1.6285,1,1.9998
1.682e+199,3.8571,1.4583,0.5,1.6285,1,0.76122
1.2829e-319,4.0612,1.4583,0.5,1.6285,1,0.056012
2.2175e-311,4.2653,1.4583,0.5,1.8424,1,1.2618
8.0304e+165,2.4694,1.4583,0.5,1.8424,1,1.9996
5.3239e-310,2.6735,1.4583,0.5,1.6285,1,1.3689
0,2.8776,1.4583,0.5,1.6285,1,0.41749
9.0768e+223,3.0816,1.4583,0.5,1.6285,1,0.0067206
1.9772e+159,3.2857,1.4583,0.5,2.0407,1,0.14768
2.018e-311,5.4898,1.4583,0.5,2.0407,1,0.50259
5.2924e-260,5.6939,1.4583,0.5,1.6285,1,0.81367
2.0174e+88,5.898,1.4583,0.5,1.6285,1,0.97918
1.2882e-231,6.102,1.4583,0.5,1.6285,1,0.97918
-nan,6.3061,1.4583,0.5,1.8424,1,0.81367
8.2287e+44,4.5102,1.4583,0.5,1.8424,1,0.50259
7.5697e+173,4.7143,1.4583,0.5,1.6285,1,0.14768
1.2621e+122,4.9184,1.4583,0.5,1.6285,1,0.0067206
1.0207e-202,5.1224,1.4583,0.5,1.6285,1,0.41749
1.3045e-309,5.3265,1.4583,0.5,2.0407,1,1.3689
-5.5674e-245,7.5306,1.4583,0.5,2.0407,1,1.9996
-4.8323e+29,7.7347,1.4583,0.5,1.6285,1,1.2618
2.784e+191,7.9388,1.4583,0.5,1.6285,1,0.056012
-2.2295e-249,8.1429,1.4583,0.5,1.6285,1,0.76122
3.5726e-142,8.3469,1.4583,0.5,1.8424,1,1.9998
1.6838e+17,6.551,1.4583,0.5,1.8424,1,0.5659
-3.158e+47,6.7551,1.4583,0.5,1.6285,1,0.49724
1.035e+64,6.9592,1.4583,0.5,1.6285,1,1.9726
2.1571e-261,7.1633,1.4583,0.5,1.6285,1,0.082027
-5.8403e-246,7.3673,1.4583,0.5,2.0407,1,1.6341
2.7239e-109,9.5714,1.4583,0.5,2.0407,1,0.63144
-2.6518e-05,9.7755,1.4583,0.5,1.6285,1,1.2325
6.2889e+150,9.9796,1.4583,0.5,1.6285,1,0.74449
-1.2194e-158,10.184,1.4583,0.5,1.6285,1,1.4338
-9.8421e+183,10.388,1.4583,0.5,1.8424,1,0.2787
6.011e-309,8.5918,1.4583,0.5,1.8424,1,1.971
2.5573e+82,8.7959,1.4583,0.5,1.6285,1,0.098933
-8.0927e-13,9,1.4583,0.5,1.6285,1,1.2624
-1.6904e+249,0,1.6667,0.5,1.775,1,1.2624
4.3396e+303,1.2041,1.6667,0.5,1.7998,1,0.098933
2.3066e+52,1.4082,1.6667,0.5,1.6285,1,1.971
-3.1783e-161,1.6122,1.6667,0.5,1.6285,1,0.2787
-3.8405e-267,1.8163,1.6667,0.5,1.6285,1,1.4338
1.2071e+44,2.0204,1.6667,0.5,1.6285,1,0.74449
-4.371e-209,2.2245,1.6667,0.5,1.6285,1,1.2325
-2.7291e-269,2.4286,1.6667,0.5,1.6285,1,0.63144
7.7362e-267,2.6327,1.6667,0.5,1.6285,1,1.6341
-1.2018e+156,2.8367,1.6667,0.5,1.8424,1,0.082027
8.3302e-302,1.0408,1.6667,0.5,1.8424,1,1.9726
1.0519e-08,1.2449,1.6667,0.5,1.6285,1,0.49724
1.5487e-71,1.449,1.6667,0.5,1.6285,1,0.5659
1.6098e+128,1.6531,1.6667,0.5,1.6285,1,1.9998
6.316e+91,1.8571,1.6667,0.5,1.6285,1,0.76122
-2.2904e+260,2.0612,1.6667,0.5,1.6285,1,0.056012
1.0012e-284,2.2653,1.6667,0.5,2.0407,1,1.2618
-2.7911e-143,4.4694,1.6667,0.5,2.0407,1,1.9996
2.6812e+188,4.6735,1.6667,0.5,1.6285,1,1.3689
4.157e-306,4.8776,1.6667,0.5,1.6285,1,0.41749
2.013e-308,5.0816,1.6667,0.5,1.6285,1,0.0067206
-6.5188e+296,5.2857,1.6667,0.5,1.8424,1,0.14768
3.3149e-248,3.4898,1.6667,0.5,1.8424,1,0.50259
2.9078e+285,3.6939,1.6667,0.5,1.6285,1,0.81367
-9.8126e-23,3.898,1.6667,0.5,1.6285,1,0.97918
-2.9717e-83,4.102,1.6667,0.5,1.6285,1,0.97918
2.5107e-30,4.3061,1.6667,0.5,2.0407,1,0.81367
-1.3033e+119,6.5102,1.6667,0.5,2.0407,1,0.50259
3.7066e-275,6.7143,1.6667,0.5,1.6285,1,0.14768
-1.3143e-94,6.9184,1.6667,0.5,1.6285,1,0.0067206
7.2751e+254,7.1224,1.6667,0.5,1.6285,1,0.41749
2.4407e+112,7.3265,1.6667,0.5,1.8424,1,1.3689
-2.2082e-246,5.5306,1.6667,0.5,1.8424,1,1.9996
0.00026531,5.7347,1.6667,0.5,1.6285,1,1.2618
-3.4526e-204,5.9388,1.6667,0.5,1.6285,1,0.056012
5.4692e+298,6.1429,1.6667,0.5,1.6285,1,0.76122
7.7813e+278,6.3469,1.6667,0.5,2.0407,1,1.9998
6.7307e+226,8.551,1.6667,0.5,2.0407,1,0.5659
6.5823e-308,8.7551,1.6667,0.5,1.6285,1,0.49724
6.3033e-263,8.9592,1.6667,0.5,1.6285,1,1.9726
-3.0485e+83,9.1633,1.6667,0.5,1.6285,1,0.082027
8.3545e+252,9.3673,1.6667,0.5,1.8424,1,1.6341
-1.1353e-272,7.5714,1.6667,0.5,1.8424,1,0.63144
4.6175e-67,7.7755,1.6667,0.5,1.6285,1,1.2325
6.149e-245,7.9796,1.6667,0.5,1.6285,1,0.74449
3.4095e-274,8.1837,1.6667,0.5,1.6285,1,1.4338
2.0759e-114,8.3878,1.6667,0.5,2.0407,1,0.2787
-2.6468e-61,10.592,1.6667,0.5,2.0407,1,1.971
-3.1871e-180,10.796,1.6667,0.5,1.6285,1,0.098933
1.7752e+254,11,1.6667,0.5,1.6285,1,1.2624
1.0554e+178,0,1.875,0.5,1.775,1,1.2624
8.4561e-227,1.2041,1.875,0.5,1.2384,1,0.098933
6.0258e-302,1.4082,1.875,0.5,-9.5367e-08,1,1.971
5.8618e-176,1.6122,1.875,0.5,-9.5367e-08,1,0.2787
-1.8342e-144,1.8163,1.875,0.5,1.0757e-07,1,1.4338
2.008e-79,2.0204,1.875,0.5,-9.5367e-08,1,0.74449
-3.2571e+13,2.2245,1.875,0.5,1.0757e-07,1,1.2325
-2899.3,2.4286,1.875,0.5,1.0757e-07,1,0.63144
-1.3687e-236,2.6327,1.875,0.5,1.0757e-07,1,1.6341
3.019e+95,2.8367,1.875,0.5,1.361,1,0.082027
-1.4588e+102,1.0408,1.875,0.5,1.361,1,1.9726
3.9358e+288,1.2449,1.875,0.5,1.0757e-07,1,0.49724
-2.6099e+95,1.449,1.875,0.5,1.0757e-07,1,0.5659
-1.3861e+190,1.6531,1.875,0.5,-9.5367e-08,1,1.9998
8.5495e-119,1.8571,1.875,0.5,-9.5367e-08,1,0.76122
-1.1416e-90,2.0612,1.875,0.5,3.9921e-07,1,0.056012
1.9691e+24,2.2653,1.875,0.5,1.775,1,1.2618
-3.0002e-84,4.4694,1.875,0.5,1.775,1,1.9996
3.9293e+154,4.6735,1.875,0.5,6.9142e-07,1,1.3689
1.125e-171,4.8776,1.875,0.5,-9.5347e-08,1,0.41749
-23.446,5.0816,1.875,0.5,-9.5347e-08,1,0.0067206
5.1179e-89,5.2857,1.875,0.5,1.361,1,0.14768
2.7161e-247,3.4898,1.875,0.5,1.361,1,0.50259
-2.4991e-265,3.6939,1.875,0.5,1.0757e-07,1,0.81367
-6.6276e+06,3.898,1.875,0.5,1.0757e-07,1,0.97918
2.4573e+13,4.102,1.875,0.5,-9.5347e-08,1,0.97918
-1.2726e-140,4.3061,1.875,0.5,1.775,1,0.81367
-8.8201e+245,6.5102,1.875,0.5,1.775,1,0.50259
5.563e-309,6.7143,1.875,0.5,-9.5347e-08,1,0.14768
3.2177e+227,6.9184,1.875,0.5,-9.5347e-08,1,0.0067206
-2.7952e+256,7.1224,1.875,0.5,-9.5347e-08,1,0.41749
3.1397e-115,7.3265,1.875,0.5,1.361,1,1.3689
9.2122e-271,5.5306,1.875,0.5,1.361,1,1.9996
-4.4799e+107,5.7347,1.875,0.5,-9.5347e-08,1,1.2618
1.7587e-77,5.9388,1.875,0.5,-9.5347e-08,1,0.056012
8.7014e+26,6.1429,1.875,0.5,-9.5347e-08,1,0.76122
-3.1299e-307,6.3469,1.875,0.5,1.775,1,1.9998
1.4988e-154,8.551,1.875,0.5,1.775,1,0.5659
-8.9793e+206,8.7551,1.875,0.5,-9.5347e-08,1,0.49724
-5.1455e+47,8.9592,1.875,0.5,-9.5347e-08,1,1.9726
4.4601e+43,9.1633,1.875,0.5,-9.5347e-08,1,0.082027
3.271e-306,9.3673,1.875,0.5,1.361,1,1.6341
2.3834e+180,7.5714,1.875,0.5,1.361,1,0.63144
9.5327e-315,7.7755,1.875,0.5,-9.5347e-08,1,1.2325
7.1994e+252,7.9796,1.875,0.5,6.9142e-07,1,0.74449
9.7539e+199,8.1837,1.875,0.5,6.9142e-07,1,1.4338
2.1953e-152,8.3878,1.875,0.5,1.775,1,0.2787
8.4074e-315,10.592,1.875,0.5,1.775,1,1.971
9.3368e-313,10.796,1.875,0.5,-9.5347e-08,1,0.098933
2.3834e+180,11,1.875,0.5,-9.5347e-08,1,1.2624
9.5327e-315,0,2.0833,0.5,1.775,1,1.2624
7.3552e+223,1.2041,2.0833,0.5,1.2384,1,0.098933
2.3456e+251,1.4082,2.0833,0.5,1.9058e-07,1,1.971
1.5148e+20,1.6122,2.0833,0.5,1.9058e-07,1,0.2787
3.1555e-317,1.8163,2.0833,0.5,1.9049e-07,1,1.4338
1.443e-312,2.0204,2.0833,0.5,1.9058e-07,1,0.74449
8.0304e+165,2.2245,2.0833,0.5,1.9049e-07,1,1.2325
5.3239e-310,2.4286,2.0833,0.5,1.9049e-07,1,0.63144
0,2.6327,2.0833,0.5,1.9049e-07,1,1.6341
2.3834e+180,2.8367,2.0833,0.5,1.361,1,0.082027
9.5327e-315,1.0408,2.0833,0.5,1.361,1,1.9726
7.3552e+223,1.2449,2.0833,0.5,1.9049e-07,1,0.49724
1.8282e+44,1.449,2.0833,0.5,1.9049e-07,1,0.5659
1.9989e+161,1.6531,2.0833,0.5,1.9058e-07,1,1.9998
3.7053e-317,1.8571,2.0833,0.5,1.9058e-07,1,0.76122
1.4642e-312,2.0612,2.0833,0.5,3.9935e-07,1,0.056012
8.0304e+165,2.2653,2.0833,0.5,1.775,1,1.2618
5.3239e-310,4.4694,2.0833,0.5,1.775,1,1.9996
0,4.6735,2.0833,0.5,6.9131e-07,1,1.3689
2.3834e+180,4.8776,2.0833,0.5,1.9073e-07,1,0.41749
9.5327e-315,5.0816,2.0833,0.5,1.9073e-07,1,0.0067206
7.3552e+223,5.2857,2.0833,0.5,1.361,1,0.14768
1.2787e-152,3.4898,2.0833,0.5,1.361,1,0.50259
2.1168e+214,3.6939,2.0833,0.5,1.9049e-07,1,0.81367
9.4856e-315,3.898,2.0833,0.5,1.9049e-07,1,0.97918
1.4854e-312,4.102,2.0833,0.5,1.9073e-07,1,0.97918
8.0304e+165,4.3061,2.0833,0.5,1.775,1,0.81367
5.3239e-310,6.5102,2.0833,0.5,1.775,1,0.50259
0,6.7143,2.0833,0.5,1.9073e-07,1,0.14768
2.3834e+180,6.9184,2.0833,0.5,1.9073e-07,1,0.0067206
9.5327e-315,7.1224,2.0833,0.5,1.9073e-07,1,0.41749
7.3552e+223,7.3265,2.0833,0.5,1.361,1,1.3689
3.82e+180,5.5306,2.0833,0.5,1.361,1,1.9996
6.2339e+228,5.7347,2.0833,0.5,1.9073e-07,1,1.2618
2.4283e-312,5.9388,2.0833,0.5,1.9073e-07,1,0.056012
1.0398e-312,6.1429,2.0833,0.5,1.9073e-07,1,0.76122
2.3834e+180,6.3469,2.0833,0.5,1.775,1,1.9998
9.5327e-315,8.551,2.0833,0.5,1.775,1,0.5659
7.3586e+223,8.7551,2.0833,0.5,1.9073e-07,1,0.49724
9.062e+227,8.9592,2.0833,0.5,1.9073e-07,1,1.9726
2.4381e-152,9.1633,2.0833,0.5,1.9073e-07,1,0.082027
8.8976e+247,9.3673,2.0833,0.5,1.361,1,1.6341
0,7.5714,2.0833,0.5,1.361,1,0.63144
1.0573e-321,7.7755,2.0833,0.5,1.9073e-07,1,1.2325
8.0304e+165,7.9796,2.0833,0.5,6.9131e-07,1,0.74449
5.3239e-310,8.1837,2.0833,0.5,6.9131e-07,1,1.4338
0,8.3878,2.0833,0.5,1.775,1,0.2787
9.0768e+223,10.592,2.0833,0.5,1.775,1,1.971
1.9772e+159,10.796,2.0833,0.5,1.9073e-07,1,0.098933
5.9782e-322,11,2.0833,0.5,1.9073e-07,1,1.2624
1.2626e-311,0,2.2917,0.5,1.775,1,1.2624
5.2924e-260,1.2041,2.2917,0.5,1.4522,1,0.098933
2.0174e+88,1.4082,2.2917,0.5,1.0319,1,1.971
1.2882e-231,1.6122,2.2917,0.5,1.0319,1,0.2787
-nan,1.8163,2.2917,0.5,1.0319,1,1.4338
8.2287e+44,2.0204,2.2917,0.5,1.9058e-07,1,0.74449
7.5697e+173,2.2245,2.2917,0.5,1.6285,1,1.2325
1.2621e+122,2.4286,2.2917,0.5,1.6285,1,0.63144
1.0207e-202,2.6327,2.2917,0.5,1.6285,1,1.6341
1.3045e-309,2.8367,2.2917,0.5,1.8424,1,0.082027
-5.5674e-245,1.0408,2.2917,0.5,1.5341,1,1.9726
-2.7329e-284,1.2449,2.2917,0.5,1.0319,1,0.49724
-3.7506e-188,1.449,2.2917,0.5,1.0319,1,0.5659
-1.2532e+174,1.6531,2.2917,0.5,1.0319,1,1.9998
2.327e-133,1.8571,2.2917,0.5,1.0319,1,0.76122
3.2471e+88,2.0612,2.2917,0.5,1.6285,1,0.056012
6.031e+253,2.2653,2.2917,0.5,1.8563,1,1.2618
-1.272e-212,4.4694,2.2917,0.5,1.8563,1,1.9996
-6.0704e-260,4.6735,2.2917,0.5,1.0319,1,1.3689
-2.2185e+90,4.8776,2.2917,0.5,1.0319,1,0.41749
-1.5009e+207,5.0816,2.2917,0.5,1.6285,1,0.0067206
2.1743e-67,5.2857,2.2917,0.5,1.5341,1,0.14768
1.6443e+149,3.4898,2.2917,0.5,1.5341,1,0.50259
-4.4919,3.6939,2.2917,0.5,1.0319,1,0.81367
6.769e+50,3.898,2.2917,0.5,1.0319,1,0.97918
-1.6488e+63,4.102,2.2917,0.5,1.6285,1,0.97918
1.0968e-13,4.3061,2.2917,0.5,1.8563,1,0.81367
